UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L07A;P701C;P702;P702SEXO;P703;P704;P705;P706;FEX_MUJER
2233;14;1;2021;1;1;2;14;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;15;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;16;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;17;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;18;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;19;6; ; ; ; ; ; ;1534
2233;14;1;2021;1;1;2;20;6; ; ; ; ; ; ;1534
2233;20;1;2021;1;1;2;1;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;2;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;3;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;4;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;5;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;6;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;7;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;8;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;9;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;10;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;11;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;12;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;13;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;14;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;15;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;16;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;17;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;18;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;19;6; ; ; ; ; ; ;1251
2233;20;1;2021;1;1;2;20;6; ; ; ; ; ; ;1251
2233;27;1;2021;1;1;2;1;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;2;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;3;1;11;8;1;1;1;1;339
2233;27;1;2021;1;1;2;4;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;5;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;6;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;7;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;8;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;9;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;10;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;11;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;12;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;13;1;2;6;1;3;1;6;339
2233;27;1;2021;1;1;2;14;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;15;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;16;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;17;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;18;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;19;6; ; ; ; ; ; ;339
2233;27;1;2021;1;1;2;20;6; ; ; ; ; ; ;339
2233;29;1;2021;1;1;2;1;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;2;1;11;6;1;1;1;6;291
2233;29;1;2021;1;1;2;3;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;4;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;5;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;6;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;7;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;8;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;9;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;10;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;11;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;12;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;13;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;14;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;15;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;16;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;17;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;18;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;19;6; ; ; ; ; ; ;291
2233;29;1;2021;1;1;2;20;6; ; ; ; ; ; ;291
2233;30;1;2021;1;1;2;1;1;2;6;1;2;2;6;956
2233;30;1;2021;1;1;2;2;1;2;6;1;1;2;6;956
2233;30;1;2021;1;1;2;3;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;4;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;5;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;6;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;7;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;8;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;9;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;10;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;11;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;12;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;13;1;3;8;1;1;2;6;956
2233;30;1;2021;1;1;2;14;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;15;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;16;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;17;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;18;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;19;6; ; ; ; ; ; ;956
2233;30;1;2021;1;1;2;20;6; ; ; ; ; ; ;956
2233;32;1;2021;1;1;2;1;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;2;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;3;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;4;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;5;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;6;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;7;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;8;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;9;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;10;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;11;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;12;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;13;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;14;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;15;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;16;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;17;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;18;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;19;6; ; ; ; ; ; ;424
2233;32;1;2021;1;1;2;20;6; ; ; ; ; ; ;424
2233;51;1;2021;1;1;2;1;1;7;6;1;2;1;6;339
2233;51;1;2021;1;1;2;2;1;1;1;1;3;2;6;339
2233;51;1;2021;1;1;2;3;1;1;1;1;1;1;6;339
2233;51;1;2021;1;1;2;4;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;5;1;11;1;2;1;1;6;339
2233;51;1;2021;1;1;2;6;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;7;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;8;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;9;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;10;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;11;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;12;1;7;6;1;2;1;6;339
2233;51;1;2021;1;1;2;13;1;7;6;1;2;1;6;339
2233;51;1;2021;1;1;2;14;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;15;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;16;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;17;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;18;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;19;6; ; ; ; ; ; ;339
2233;51;1;2021;1;1;2;20;6; ; ; ; ; ; ;339
2274;10;1;2021;1;1;2;1;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;2;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;3;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;4;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;5;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;6;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;7;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;8;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;9;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;10;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;11;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;12;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;13;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;14;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;15;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;16;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;17;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;18;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;19;6; ; ; ; ; ; ;861
2274;10;1;2021;1;1;2;20;6; ; ; ; ; ; ;861
2274;24;1;2021;1;1;2;1;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;2;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;3;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;4;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;5;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;6;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;7;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;8;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;9;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;10;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;11;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;12;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;13;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;14;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;15;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;16;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;17;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;18;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;19;6; ; ; ; ; ; ;1799
2274;24;1;2021;1;1;2;20;6; ; ; ; ; ; ;1799
2274;36;1;2021;1;1;2;1;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;2;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;3;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;4;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;5;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;6;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;7;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;8;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;9;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;10;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;11;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;12;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;13;1;3;8;1;3;1;6;861
2274;36;1;2021;1;1;2;14;1;7;1;1;2;2;6;861
2274;36;1;2021;1;1;2;15;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;16;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;17;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;18;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;19;6; ; ; ; ; ; ;861
2274;36;1;2021;1;1;2;20;6; ; ; ; ; ; ;861
2274;55;1;2021;1;1;2;1;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;2;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;3;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;4;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;5;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;6;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;7;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;8;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;9;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;10;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;11;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;12;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;13;1;1;1;1;2;1;6;2306
2274;55;1;2021;1;1;2;14;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;15;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;16;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;17;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;18;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;19;6; ; ; ; ; ; ;2306
2274;55;1;2021;1;1;2;20;6; ; ; ; ; ; ;2306
2274;74;1;2021;1;1;2;1;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;2;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;3;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;4;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;5;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;6;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;7;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;8;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;9;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;10;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;11;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;12;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;13;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;14;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;15;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;16;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;17;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;18;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;19;6; ; ; ; ; ; ;612
2274;74;1;2021;1;1;2;20;6; ; ; ; ; ; ;612
2274;81;1;2021;1;1;2;1;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;2;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;3;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;4;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;5;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;6;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;7;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;8;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;9;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;10;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;11;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;12;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;13;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;14;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;15;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;16;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;17;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;18;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;19;6; ; ; ; ; ; ;962
2274;81;1;2021;1;1;2;20;6; ; ; ; ; ; ;962
2274;83;1;2021;1;1;2;1;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;2;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;3;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;4;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;5;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;6;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;7;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;8;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;9;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;10;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;11;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;12;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;13;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;14;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;15;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;16;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;17;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;18;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;19;6; ; ; ; ; ; ;612
2274;83;1;2021;1;1;2;20;6; ; ; ; ; ; ;612
2365;15;1;2021;1;1;2;1;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;2;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;3;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;4;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;5;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;6;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;7;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;8;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;9;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;10;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;11;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;12;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;13;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;14;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;15;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;16;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;17;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;18;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;19;6; ; ; ; ; ; ;2505
2365;15;1;2021;1;1;2;20;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;1;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;2;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;3;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;4;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;5;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;6;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;7;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;8;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;9;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;10;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;11;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;12;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;13;1;2;6;1;2;1;6;2505
2365;16;1;2021;1;1;2;14;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;15;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;16;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;17;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;18;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;19;6; ; ; ; ; ; ;2505
2365;16;1;2021;1;1;2;20;6; ; ; ; ; ; ;2505
2365;36;1;2021;1;1;2;1;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;2;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;3;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;4;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;5;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;6;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;7;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;8;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;9;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;10;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;11;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;12;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;13;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;14;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;15;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;16;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;17;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;18;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;19;6; ; ; ; ; ; ;831
2365;36;1;2021;1;1;2;20;6; ; ; ; ; ; ;831
2365;38;1;2021;1;1;2;1;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;2;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;3;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;4;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;5;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;6;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;7;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;8;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;9;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;10;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;11;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;12;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;13;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;14;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;15;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;16;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;17;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;18;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;19;6; ; ; ; ; ; ;1001
2365;38;1;2021;1;1;2;20;6; ; ; ; ; ; ;1001
2365;45;1;2021;1;1;2;1;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;2;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;3;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;4;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;5;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;6;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;7;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;8;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;9;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;10;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;11;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;12;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;13;1;3;8;1;3;1;6;1253
2365;45;1;2021;1;1;2;14;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;15;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;16;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;17;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;18;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;19;6; ; ; ; ; ; ;1253
2365;45;1;2021;1;1;2;20;6; ; ; ; ; ; ;1253
2365;50;1;2021;1;1;2;1;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;2;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;3;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;4;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;5;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;6;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;7;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;8;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;9;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;10;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;11;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;12;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;13;1;2;6;1;1;1;6;2165
2365;50;1;2021;1;1;2;14;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;15;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;16;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;17;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;18;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;19;6; ; ; ; ; ; ;2165
2365;50;1;2021;1;1;2;20;6; ; ; ; ; ; ;2165
2365;70;1;2021;1;1;2;1;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;2;1;7;1;1;2;2;6;2002
2365;70;1;2021;1;1;2;3;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;4;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;5;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;6;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;7;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;8;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;9;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;10;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;11;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;12;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;13;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;14;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;15;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;16;6; ; ; ; ; ; ;2002
2365;70;1;2021;1;1;2;17;6; ; ; ; ; ; ;2002
