UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1005;P1005;P1006;FEX_MUJER
11370;25;1;2021;1;7;2;1;1;1;484
11370;25;1;2021;1;7;2;2;1;1;484
11370;25;1;2021;1;7;2;3;1;1;484
11370;25;1;2021;1;7;2;4;1;1;484
11370;25;1;2021;1;7;2;5;1;1;484
11370;25;1;2021;1;7;2;6;1;1;484
11370;26;1;2021;1;7;2;1;6; ;1397
11370;26;1;2021;1;7;2;2;6; ;1397
11370;26;1;2021;1;7;2;3;6; ;1397
11370;26;1;2021;1;7;2;4;6; ;1397
11370;26;1;2021;1;7;2;5;6; ;1397
11370;26;1;2021;1;7;2;6;6; ;1397
11370;35;1;2021;1;7;2;1;6; ;818
11370;35;1;2021;1;7;2;2;6; ;818
11370;35;1;2021;1;7;2;3;6; ;818
11370;35;1;2021;1;7;2;4;6; ;818
11370;35;1;2021;1;7;2;5;6; ;818
11370;35;1;2021;1;7;2;6;1;6;818
11370;37;1;2021;1;7;2;1;1;6;1043
11370;37;1;2021;1;7;2;2;1;6;1043
11370;37;1;2021;1;7;2;3;1;6;1043
11370;37;1;2021;1;7;2;4;1;6;1043
11370;37;1;2021;1;7;2;5;6; ;1043
11370;37;1;2021;1;7;2;6;1;6;1043
11517;5;1;2021;6;7;3;1;6; ;735
11517;5;1;2021;6;7;3;2;1;6;735
11517;5;1;2021;6;7;3;3;6; ;735
11517;5;1;2021;6;7;3;4;6; ;735
11517;5;1;2021;6;7;3;5;6; ;735
11517;5;1;2021;6;7;3;6;6; ;735
11517;10;1;2021;6;7;3;1;6; ;1665
11517;10;1;2021;6;7;3;2;6; ;1665
11517;10;1;2021;6;7;3;3;6; ;1665
11517;10;1;2021;6;7;3;4;6; ;1665
11517;10;1;2021;6;7;3;5;6; ;1665
11517;10;1;2021;6;7;3;6;6; ;1665
11517;31;1;2021;6;7;3;1;6; ;1637
11517;31;1;2021;6;7;3;2;6; ;1637
11517;31;1;2021;6;7;3;3;6; ;1637
11517;31;1;2021;6;7;3;4;6; ;1637
11517;31;1;2021;6;7;3;5;6; ;1637
11517;31;1;2021;6;7;3;6;6; ;1637
11517;42;1;2021;6;7;3;1;6; ;1110
11517;42;1;2021;6;7;3;2;6; ;1110
11517;42;1;2021;6;7;3;3;6; ;1110
11517;42;1;2021;6;7;3;4;6; ;1110
11517;42;1;2021;6;7;3;5;6; ;1110
11517;42;1;2021;6;7;3;6;6; ;1110
11591;19;1;2021;6;7;3;1;1;6;490
11591;19;1;2021;6;7;3;2;6; ;490
11591;19;1;2021;6;7;3;3;6; ;490
11591;19;1;2021;6;7;3;4;6; ;490
11591;19;1;2021;6;7;3;5;6; ;490
11591;19;1;2021;6;7;3;6;6; ;490
11644;3;1;2021;1;7;2;1;6; ;1624
11644;3;1;2021;1;7;2;2;1;6;1624
11644;3;1;2021;1;7;2;3;6; ;1624
11644;3;1;2021;1;7;2;4;6; ;1624
11644;3;1;2021;1;7;2;5;6; ;1624
11644;3;1;2021;1;7;2;6;6; ;1624
11644;62;1;2021;1;7;2;1;1;6;2695
11644;62;1;2021;1;7;2;2;6; ;2695
11644;62;1;2021;1;7;2;3;6; ;2695
11644;62;1;2021;1;7;2;4;6; ;2695
11644;62;1;2021;1;7;2;5;6; ;2695
11644;62;1;2021;1;7;2;6;6; ;2695
11771;5;1;2021;6;7;3;1;6; ;785
11771;5;1;2021;6;7;3;2;6; ;785
11771;5;1;2021;6;7;3;3;6; ;785
11771;5;1;2021;6;7;3;4;6; ;785
11771;5;1;2021;6;7;3;5;6; ;785
11771;5;1;2021;6;7;3;6;6; ;785
11867;5;1;2021;6;7;3;1;6; ;318
11867;5;1;2021;6;7;3;2;6; ;318
11867;5;1;2021;6;7;3;3;6; ;318
11867;5;1;2021;6;7;3;4;6; ;318
11867;5;1;2021;6;7;3;5;6; ;318
11867;5;1;2021;6;7;3;6;6; ;318
11867;15;1;2021;6;7;3;1;6; ;692
11867;15;1;2021;6;7;3;2;1;6;692
11867;15;1;2021;6;7;3;3;6; ;692
11867;15;1;2021;6;7;3;4;6; ;692
11867;15;1;2021;6;7;3;5;6; ;692
11867;15;1;2021;6;7;3;6;6; ;692
11997;6;1;2021;1;7;2;1;1;1;759
11997;6;1;2021;1;7;2;2;6; ;759
11997;6;1;2021;1;7;2;3;1;1;759
11997;6;1;2021;1;7;2;4;1;1;759
11997;6;1;2021;1;7;2;5;6; ;759
11997;6;1;2021;1;7;2;6;1;6;759
11997;30;1;2021;1;7;2;1;1;6;1024
11997;30;1;2021;1;7;2;2;1;6;1024
11997;30;1;2021;1;7;2;3;6; ;1024
11997;30;1;2021;1;7;2;4;6; ;1024
11997;30;1;2021;1;7;2;5;6; ;1024
11997;30;1;2021;1;7;2;6;1;6;1024
12008;7;1;2021;6;7;3;1;1;6;768
12008;7;1;2021;6;7;3;2;1;6;768
12008;7;1;2021;6;7;3;3;1;6;768
12008;7;1;2021;6;7;3;4;1;6;768
12008;7;1;2021;6;7;3;5;1;6;768
12008;7;1;2021;6;7;3;6;1;6;768
12149;11;1;2021;6;7;3;1;6; ;299
12149;11;1;2021;6;7;3;2;6; ;299
12149;11;1;2021;6;7;3;3;6; ;299
12149;11;1;2021;6;7;3;4;6; ;299
12149;11;1;2021;6;7;3;5;6; ;299
12149;11;1;2021;6;7;3;6;6; ;299
12396;14;1;2021;6;7;3;1;6; ;771
12396;14;1;2021;6;7;3;2;1;1;771
12396;14;1;2021;6;7;3;3;6; ;771
12396;14;1;2021;6;7;3;4;1;1;771
12396;14;1;2021;6;7;3;5;1;6;771
12396;14;1;2021;6;7;3;6;1;6;771
12518;33;1;2021;1;7;2;1;6; ;2620
12518;33;1;2021;1;7;2;2;1;6;2620
12518;33;1;2021;1;7;2;3;1;6;2620
12518;33;1;2021;1;7;2;4;6; ;2620
12518;33;1;2021;1;7;2;5;6; ;2620
12518;33;1;2021;1;7;2;6;1;6;2620
12518;56;1;2021;1;7;2;1;6; ;2239
12518;56;1;2021;1;7;2;2;6; ;2239
12518;56;1;2021;1;7;2;3;6; ;2239
12518;56;1;2021;1;7;2;4;6; ;2239
12518;56;1;2021;1;7;2;5;6; ;2239
12518;56;1;2021;1;7;2;6;6; ;2239
12538;3;1;2021;6;7;3;1;6; ;706
12538;3;1;2021;6;7;3;2;1;6;706
12538;3;1;2021;6;7;3;3;1;6;706
12538;3;1;2021;6;7;3;4;1;6;706
12538;3;1;2021;6;7;3;5;6; ;706
12538;3;1;2021;6;7;3;6;1;6;706
12538;41;1;2021;6;7;3;1;6; ;1573
12538;41;1;2021;6;7;3;2;6; ;1573
12538;41;1;2021;6;7;3;3;6; ;1573
12538;41;1;2021;6;7;3;4;6; ;1573
12538;41;1;2021;6;7;3;5;6; ;1573
12538;41;1;2021;6;7;3;6;6; ;1573
12624;17;1;2021;1;7;2;1;6; ;600
12624;17;1;2021;1;7;2;2;6; ;600
12624;17;1;2021;1;7;2;3;6; ;600
12624;17;1;2021;1;7;2;4;6; ;600
12624;17;1;2021;1;7;2;5;6; ;600
12624;17;1;2021;1;7;2;6;6; ;600
12624;37;1;2021;1;7;2;1;1;6;1202
12624;37;1;2021;1;7;2;2;6; ;1202
12624;37;1;2021;1;7;2;3;6; ;1202
12624;37;1;2021;1;7;2;4;6; ;1202
12624;37;1;2021;1;7;2;5;6; ;1202
12624;37;1;2021;1;7;2;6;6; ;1202
12723;4;1;2021;6;7;3;1;1;6;374
12723;4;1;2021;6;7;3;2;1;6;374
12723;4;1;2021;6;7;3;3;1;6;374
12723;4;1;2021;6;7;3;4;6; ;374
12723;4;1;2021;6;7;3;5;1;6;374
12723;4;1;2021;6;7;3;6;1;6;374
12723;31;1;2021;6;7;3;1;6; ;779
12723;31;1;2021;6;7;3;2;6; ;779
12723;31;1;2021;6;7;3;3;6; ;779
12723;31;1;2021;6;7;3;4;6; ;779
12723;31;1;2021;6;7;3;5;6; ;779
12723;31;1;2021;6;7;3;6;1;6;779
12755;22;1;2021;1;7;2;1;6; ;1252
12755;22;1;2021;1;7;2;2;1;1;1252
12755;22;1;2021;1;7;2;3;6; ;1252
12755;22;1;2021;1;7;2;4;6; ;1252
12755;22;1;2021;1;7;2;5;6; ;1252
12755;22;1;2021;1;7;2;6;1;1;1252
12868;3;1;2021;6;7;3;1;6; ;210
12868;3;1;2021;6;7;3;2;6; ;210
12868;3;1;2021;6;7;3;3;6; ;210
12868;3;1;2021;6;7;3;4;6; ;210
12868;3;1;2021;6;7;3;5;6; ;210
12868;3;1;2021;6;7;3;6;6; ;210
12868;5;1;2021;6;7;3;1;6; ;210
12868;5;1;2021;6;7;3;2;6; ;210
12868;5;1;2021;6;7;3;3;6; ;210
12868;5;1;2021;6;7;3;4;6; ;210
12868;5;1;2021;6;7;3;5;6; ;210
12868;5;1;2021;6;7;3;6;6; ;210
12969;21;1;2021;6;7;3;1;1;1;262
12969;21;1;2021;6;7;3;2;1;6;262
12969;21;1;2021;6;7;3;3;1;1;262
12969;21;1;2021;6;7;3;4;1;1;262
12969;21;1;2021;6;7;3;5;6; ;262
12969;21;1;2021;6;7;3;6;6; ;262
13020;27;1;2021;6;7;3;1;6; ;354
13020;27;1;2021;6;7;3;2;6; ;354
13020;27;1;2021;6;7;3;3;6; ;354
13020;27;1;2021;6;7;3;4;6; ;354
13020;27;1;2021;6;7;3;5;6; ;354
13020;27;1;2021;6;7;3;6;6; ;354
13020;28;1;2021;6;7;3;1;6; ;246
13020;28;1;2021;6;7;3;2;6; ;246
13020;28;1;2021;6;7;3;3;6; ;246
13020;28;1;2021;6;7;3;4;6; ;246
13020;28;1;2021;6;7;3;5;6; ;246
13020;28;1;2021;6;7;3;6;6; ;246
13174;30;1;2021;6;7;3;1;1;6;1413
13174;30;1;2021;6;7;3;2;6; ;1413
13174;30;1;2021;6;7;3;3;1;6;1413
13174;30;1;2021;6;7;3;4;1;6;1413
13174;30;1;2021;6;7;3;5;6; ;1413
13174;30;1;2021;6;7;3;6;1;6;1413
13183;6;1;2021;6;7;3;1;9;9;894
13183;6;1;2021;6;7;3;2;9;9;894
13183;6;1;2021;6;7;3;3;9;9;894
13183;6;1;2021;6;7;3;4;9;9;894
13183;6;1;2021;6;7;3;5;9;9;894
13183;6;1;2021;6;7;3;6;9;9;894
13183;17;1;2021;6;7;3;1;6; ;1489
13183;17;1;2021;6;7;3;2;1;6;1489
13183;17;1;2021;6;7;3;3;6; ;1489
13183;17;1;2021;6;7;3;4;6; ;1489
13183;17;1;2021;6;7;3;5;6; ;1489
13183;17;1;2021;6;7;3;6;1;6;1489
13293;6;1;2021;1;7;2;1;6; ;900
13293;6;1;2021;1;7;2;2;6; ;900
13293;6;1;2021;1;7;2;3;6; ;900
13293;6;1;2021;1;7;2;4;6; ;900
13293;6;1;2021;1;7;2;5;6; ;900
13293;6;1;2021;1;7;2;6;6; ;900
13293;23;1;2021;1;7;2;1;6; ;542
13293;23;1;2021;1;7;2;2;6; ;542
13293;23;1;2021;1;7;2;3;6; ;542
13293;23;1;2021;1;7;2;4;6; ;542
13293;23;1;2021;1;7;2;5;6; ;542
13293;23;1;2021;1;7;2;6;6; ;542
13293;25;1;2021;1;7;2;1;6; ;469
13293;25;1;2021;1;7;2;2;1;6;469
13293;25;1;2021;1;7;2;3;6; ;469
13293;25;1;2021;1;7;2;4;6; ;469
13293;25;1;2021;1;7;2;5;6; ;469
13293;25;1;2021;1;7;2;6;6; ;469
13293;26;1;2021;1;7;2;1;6; ;450
13293;26;1;2021;1;7;2;2;6; ;450
13293;26;1;2021;1;7;2;3;6; ;450
13293;26;1;2021;1;7;2;4;6; ;450
13293;26;1;2021;1;7;2;5;6; ;450
13293;26;1;2021;1;7;2;6;6; ;450
13293;27;1;2021;1;7;2;1;6; ;542
13293;27;1;2021;1;7;2;2;1;1;542
13293;27;1;2021;1;7;2;3;1;1;542
13293;27;1;2021;1;7;2;4;6; ;542
13293;27;1;2021;1;7;2;5;6; ;542
13293;27;1;2021;1;7;2;6;1;1;542
13397;25;1;2021;6;7;3;1;6; ;364
13397;25;1;2021;6;7;3;2;6; ;364
13397;25;1;2021;6;7;3;3;6; ;364
13397;25;1;2021;6;7;3;4;6; ;364
13397;25;1;2021;6;7;3;5;6; ;364
13397;25;1;2021;6;7;3;6;6; ;364
13480;22;1;2021;6;7;3;1;1;6;570
13480;22;1;2021;6;7;3;2;1;6;570
13480;22;1;2021;6;7;3;3;6; ;570
13480;22;1;2021;6;7;3;4;6; ;570
13480;22;1;2021;6;7;3;5;6; ;570
13480;22;1;2021;6;7;3;6;6; ;570
13618;2;1;2021;6;7;3;1;6; ;453
13618;2;1;2021;6;7;3;2;6; ;453
13618;2;1;2021;6;7;3;3;6; ;453
13618;2;1;2021;6;7;3;4;6; ;453
13618;2;1;2021;6;7;3;5;6; ;453
13618;2;1;2021;6;7;3;6;6; ;453
13618;26;1;2021;6;7;3;1;1;6;298
13618;26;1;2021;6;7;3;2;6; ;298
13618;26;1;2021;6;7;3;3;1;6;298
13618;26;1;2021;6;7;3;4;1;6;298
13618;26;1;2021;6;7;3;5;6; ;298
13618;26;1;2021;6;7;3;6;1;6;298
13627;21;1;2021;1;7;2;1;6; ;1873
13627;21;1;2021;1;7;2;2;6; ;1873
13627;21;1;2021;1;7;2;3;6; ;1873
13627;21;1;2021;1;7;2;4;6; ;1873
13627;21;1;2021;1;7;2;5;6; ;1873
13627;21;1;2021;1;7;2;6;6; ;1873
13627;40;1;2021;1;7;2;1;1;6;646
13627;40;1;2021;1;7;2;2;1;6;646
13627;40;1;2021;1;7;2;3;1;6;646
13627;40;1;2021;1;7;2;4;1;6;646
13627;40;1;2021;1;7;2;5;1;6;646
13627;40;1;2021;1;7;2;6;1;6;646
13696;22;1;2021;6;7;3;1;1;6;322
13696;22;1;2021;6;7;3;2;6; ;322
13696;22;1;2021;6;7;3;3;6; ;322
13696;22;1;2021;6;7;3;4;1;6;322
13696;22;1;2021;6;7;3;5;6; ;322
13696;22;1;2021;6;7;3;6;6; ;322
13866;25;1;2021;1;8;2;1;6; ;1689
13866;25;1;2021;1;8;2;2;6; ;1689
13866;25;1;2021;1;8;2;3;6; ;1689
13866;25;1;2021;1;8;2;4;6; ;1689
13866;25;1;2021;1;8;2;5;6; ;1689
13866;25;1;2021;1;8;2;6;6; ;1689
13866;56;1;2021;1;8;2;1;6; ;3096
13866;56;1;2021;1;8;2;2;1;6;3096
13866;56;1;2021;1;8;2;3;6; ;3096
13866;56;1;2021;1;8;2;4;6; ;3096
13866;56;1;2021;1;8;2;5;1;6;3096
13866;56;1;2021;1;8;2;6;1;6;3096
13896;3;1;2021;6;8;3;1;6; ;1014
13896;3;1;2021;6;8;3;2;6; ;1014
13896;3;1;2021;6;8;3;3;6; ;1014
13896;3;1;2021;6;8;3;4;6; ;1014
13896;3;1;2021;6;8;3;5;6; ;1014
13896;3;1;2021;6;8;3;6;6; ;1014
13897;41;1;2021;1;8;2;1;6; ;419
13897;41;1;2021;1;8;2;2;1;6;419
13897;41;1;2021;1;8;2;3;6; ;419
13897;41;1;2021;1;8;2;4;6; ;419
13897;41;1;2021;1;8;2;5;6; ;419
13897;41;1;2021;1;8;2;6;6; ;419
13897;50;1;2021;1;8;2;1;1;6;419
13897;50;1;2021;1;8;2;2;6; ;419
13897;50;1;2021;1;8;2;3;1;6;419
13897;50;1;2021;1;8;2;4;6; ;419
13897;50;1;2021;1;8;2;5;6; ;419
13897;50;1;2021;1;8;2;6;1;6;419
14086;30;1;2021;6;8;3;1;6; ;608
14086;30;1;2021;6;8;3;2;6; ;608
14086;30;1;2021;6;8;3;3;6; ;608
14086;30;1;2021;6;8;3;4;6; ;608
14086;30;1;2021;6;8;3;5;6; ;608
14086;30;1;2021;6;8;3;6;6; ;608
14179;18;1;2021;1;8;2;1;1;6;976
14179;18;1;2021;1;8;2;2;1;6;976
14179;18;1;2021;1;8;2;3;1;6;976
14179;18;1;2021;1;8;2;4;1;6;976
14179;18;1;2021;1;8;2;5;1;6;976
14179;18;1;2021;1;8;2;6;1;6;976
14179;37;1;2021;1;8;2;1;1;6;488
14179;37;1;2021;1;8;2;2;1;6;488
14179;37;1;2021;1;8;2;3;1;6;488
14179;37;1;2021;1;8;2;4;1;6;488
14179;37;1;2021;1;8;2;5;6; ;488
14179;37;1;2021;1;8;2;6;1;6;488
14269;16;1;2021;6;8;3;1;1;6;308
14269;16;1;2021;6;8;3;2;1;6;308
14269;16;1;2021;6;8;3;3;1;6;308
14269;16;1;2021;6;8;3;4;6; ;308
14269;16;1;2021;6;8;3;5;1;6;308
14269;16;1;2021;6;8;3;6;6; ;308
14269;29;1;2021;6;8;3;1;6; ;935
14269;29;1;2021;6;8;3;2;6; ;935
14269;29;1;2021;6;8;3;3;6; ;935
14269;29;1;2021;6;8;3;4;6; ;935
14269;29;1;2021;6;8;3;5;6; ;935
14269;29;1;2021;6;8;3;6;6; ;935
14388;13;1;2021;1;9;2;1;1;1;406
14388;13;1;2021;1;9;2;2;1;1;406
14388;13;1;2021;1;9;2;3;1;1;406
14388;13;1;2021;1;9;2;4;6; ;406
14388;13;1;2021;1;9;2;5;6; ;406
14388;13;1;2021;1;9;2;6;1;1;406
14388;23;1;2021;1;9;2;1;6; ;1138
14388;23;1;2021;1;9;2;2;6; ;1138
14388;23;1;2021;1;9;2;3;6; ;1138
14388;23;1;2021;1;9;2;4;6; ;1138
14388;23;1;2021;1;9;2;5;6; ;1138
14388;23;1;2021;1;9;2;6;6; ;1138
14388;26;1;2021;1;9;2;1;6; ;647
14388;26;1;2021;1;9;2;2;6; ;647
14388;26;1;2021;1;9;2;3;6; ;647
14388;26;1;2021;1;9;2;4;6; ;647
14388;26;1;2021;1;9;2;5;6; ;647
14388;26;1;2021;1;9;2;6;6; ;647
14388;30;1;2021;1;9;2;1;6; ;1052
14388;30;1;2021;1;9;2;2;1;1;1052
14388;30;1;2021;1;9;2;3;6; ;1052
14388;30;1;2021;1;9;2;4;6; ;1052
14388;30;1;2021;1;9;2;5;6; ;1052
14388;30;1;2021;1;9;2;6;1;1;1052
14388;37;1;2021;1;9;2;1;1;6;972
14388;37;1;2021;1;9;2;2;1;6;972
14388;37;1;2021;1;9;2;3;1;6;972
14388;37;1;2021;1;9;2;4;1;6;972
14388;37;1;2021;1;9;2;5;6; ;972
14388;37;1;2021;1;9;2;6;1;6;972
14388;42;1;2021;1;9;2;1;6; ;323
14388;42;1;2021;1;9;2;2;6; ;323
14388;42;1;2021;1;9;2;3;6; ;323
14388;42;1;2021;1;9;2;4;6; ;323
14388;42;1;2021;1;9;2;5;6; ;323
14388;42;1;2021;1;9;2;6;6; ;323
14388;49;1;2021;1;9;2;1;1;6;673
14388;49;1;2021;1;9;2;2;6; ;673
14388;49;1;2021;1;9;2;3;1;6;673
14388;49;1;2021;1;9;2;4;6; ;673
14388;49;1;2021;1;9;2;5;6; ;673
14388;49;1;2021;1;9;2;6;6; ;673
14474;1;1;2021;1;9;2;1;6; ;496
14474;1;1;2021;1;9;2;2;6; ;496
14474;1;1;2021;1;9;2;3;6; ;496
14474;1;1;2021;1;9;2;4;1;6;496
14474;1;1;2021;1;9;2;5;6; ;496
14474;1;1;2021;1;9;2;6;1;6;496
14474;2;1;2021;1;9;2;1;6; ;465
14474;2;1;2021;1;9;2;2;6; ;465
14474;2;1;2021;1;9;2;3;6; ;465
14474;2;1;2021;1;9;2;4;6; ;465
14474;2;1;2021;1;9;2;5;6; ;465
14474;2;1;2021;1;9;2;6;6; ;465
14474;10;1;2021;1;9;2;1;6; ;219
14474;10;1;2021;1;9;2;2;6; ;219
14474;10;1;2021;1;9;2;3;6; ;219
14474;10;1;2021;1;9;2;4;6; ;219
14474;10;1;2021;1;9;2;5;6; ;219
14474;10;1;2021;1;9;2;6;6; ;219
14474;48;1;2021;1;9;2;1;6; ;233
14474;48;1;2021;1;9;2;2;6; ;233
14474;48;1;2021;1;9;2;3;6; ;233
14474;48;1;2021;1;9;2;4;6; ;233
14474;48;1;2021;1;9;2;5;6; ;233
14474;48;1;2021;1;9;2;6;6; ;233
14495;7;1;2021;6;9;3;1;6; ;549
14495;7;1;2021;6;9;3;2;6; ;549
14495;7;1;2021;6;9;3;3;6; ;549
14495;7;1;2021;6;9;3;4;6; ;549
14495;7;1;2021;6;9;3;5;6; ;549
14495;7;1;2021;6;9;3;6;6; ;549
14495;8;1;2021;6;9;3;1;6; ;847
14495;8;1;2021;6;9;3;2;6; ;847
14495;8;1;2021;6;9;3;3;6; ;847
14495;8;1;2021;6;9;3;4;6; ;847
14495;8;1;2021;6;9;3;5;6; ;847
14495;8;1;2021;6;9;3;6;6; ;847
14628;6;1;2021;6;9;3;1;6; ;416
14628;6;1;2021;6;9;3;2;6; ;416
14628;6;1;2021;6;9;3;3;6; ;416
14628;6;1;2021;6;9;3;4;6; ;416
14628;6;1;2021;6;9;3;5;6; ;416
14628;6;1;2021;6;9;3;6;6; ;416
14628;32;1;2021;6;9;3;1;6; ;282
14628;32;1;2021;6;9;3;2;6; ;282
14628;32;1;2021;6;9;3;3;6; ;282
14628;32;1;2021;6;9;3;4;6; ;282
14628;32;1;2021;6;9;3;5;6; ;282
14628;32;1;2021;6;9;3;6;6; ;282
14666;7;1;2021;1;9;2;1;6; ;1040
14666;7;1;2021;1;9;2;2;6; ;1040
14666;7;1;2021;1;9;2;3;6; ;1040
14666;7;1;2021;1;9;2;4;6; ;1040
14666;7;1;2021;1;9;2;5;6; ;1040
14666;7;1;2021;1;9;2;6;6; ;1040
14666;27;1;2021;1;9;2;1;6; ;397
14666;27;1;2021;1;9;2;2;6; ;397
14666;27;1;2021;1;9;2;3;6; ;397
14666;27;1;2021;1;9;2;4;6; ;397
14666;27;1;2021;1;9;2;5;6; ;397
14666;27;1;2021;1;9;2;6;6; ;397
14666;29;1;2021;1;9;2;1;1;1;1699
14666;29;1;2021;1;9;2;2;6; ;1699
14666;29;1;2021;1;9;2;3;6; ;1699
14666;29;1;2021;1;9;2;4;6; ;1699
14666;29;1;2021;1;9;2;5;6; ;1699
14666;29;1;2021;1;9;2;6;6; ;1699
14745;15;1;2021;6;9;3;1;6; ;359
14745;15;1;2021;6;9;3;2;6; ;359
14745;15;1;2021;6;9;3;3;6; ;359
14745;15;1;2021;6;9;3;4;6; ;359
14745;15;1;2021;6;9;3;5;6; ;359
14745;15;1;2021;6;9;3;6;6; ;359
14920;8;1;2021;6;9;3;1;6; ;258
14920;8;1;2021;6;9;3;2;6; ;258
14920;8;1;2021;6;9;3;3;6; ;258
14920;8;1;2021;6;9;3;4;6; ;258
14920;8;1;2021;6;9;3;5;6; ;258
14920;8;1;2021;6;9;3;6;6; ;258
14920;30;1;2021;6;9;3;1;1;6;768
14920;30;1;2021;6;9;3;2;6; ;768
14920;30;1;2021;6;9;3;3;6; ;768
14920;30;1;2021;6;9;3;4;6; ;768
14920;30;1;2021;6;9;3;5;6; ;768
14920;30;1;2021;6;9;3;6;6; ;768
14920;35;1;2021;6;9;3;1;6; ;519
14920;35;1;2021;6;9;3;2;6; ;519
14920;35;1;2021;6;9;3;3;6; ;519
14920;35;1;2021;6;9;3;4;6; ;519
14920;35;1;2021;6;9;3;5;6; ;519
14920;35;1;2021;6;9;3;6;6; ;519
14995;32;1;2021;1;9;2;1;1;6;1215
14995;32;1;2021;1;9;2;2;1;6;1215
14995;32;1;2021;1;9;2;3;6; ;1215
14995;32;1;2021;1;9;2;4;6; ;1215
14995;32;1;2021;1;9;2;5;6; ;1215
14995;32;1;2021;1;9;2;6;1;6;1215
14995;39;1;2021;1;9;2;1;6; ;345
14995;39;1;2021;1;9;2;2;6; ;345
14995;39;1;2021;1;9;2;3;6; ;345
14995;39;1;2021;1;9;2;4;6; ;345
14995;39;1;2021;1;9;2;5;1;6;345
14995;39;1;2021;1;9;2;6;6; ;345
14995;59;1;2021;1;9;2;1;1;6;304
14995;59;1;2021;1;9;2;2;1;6;304
14995;59;1;2021;1;9;2;3;1;6;304
14995;59;1;2021;1;9;2;4;1;6;304
14995;59;1;2021;1;9;2;5;6; ;304
14995;59;1;2021;1;9;2;6;6; ;304
15012;20;1;2021;6;9;3;1;6; ;828
15012;20;1;2021;6;9;3;2;6; ;828
15012;20;1;2021;6;9;3;3;6; ;828
15012;20;1;2021;6;9;3;4;6; ;828
15012;20;1;2021;6;9;3;5;6; ;828
15012;20;1;2021;6;9;3;6;6; ;828
15208;8;1;2021;6;9;3;1;1;6;357
15208;8;1;2021;6;9;3;2;1;6;357
15208;8;1;2021;6;9;3;3;1;6;357
15208;8;1;2021;6;9;3;4;6; ;357
15208;8;1;2021;6;9;3;5;1;6;357
15208;8;1;2021;6;9;3;6;1;6;357
15208;12;1;2021;6;9;3;1;6; ;1169
15208;12;1;2021;6;9;3;2;6; ;1169
15208;12;1;2021;6;9;3;3;6; ;1169
15208;12;1;2021;6;9;3;4;6; ;1169
15208;12;1;2021;6;9;3;5;6; ;1169
15208;12;1;2021;6;9;3;6;6; ;1169
15208;19;1;2021;6;9;3;1;6; ;357
15208;19;1;2021;6;9;3;2;6; ;357
15208;19;1;2021;6;9;3;3;6; ;357
15208;19;1;2021;6;9;3;4;6; ;357
15208;19;1;2021;6;9;3;5;6; ;357
15208;19;1;2021;6;9;3;6;6; ;357
15241;8;1;2021;1;9;2;1;6; ;811
15241;8;1;2021;1;9;2;2;1;6;811
15241;8;1;2021;1;9;2;3;1;6;811
15241;8;1;2021;1;9;2;4;6; ;811
15241;8;1;2021;1;9;2;5;6; ;811
15241;8;1;2021;1;9;2;6;6; ;811
15241;11;1;2021;1;9;2;1;6; ;534
15241;11;1;2021;1;9;2;2;1;6;534
15241;11;1;2021;1;9;2;3;1;6;534
15241;11;1;2021;1;9;2;4;1;6;534
15241;11;1;2021;1;9;2;5;1;6;534
15241;11;1;2021;1;9;2;6;6; ;534
15241;40;1;2021;1;9;2;1;6; ;420
15241;40;1;2021;1;9;2;2;6; ;420
15241;40;1;2021;1;9;2;3;6; ;420
15241;40;1;2021;1;9;2;4;6; ;420
15241;40;1;2021;1;9;2;5;6; ;420
15241;40;1;2021;1;9;2;6;6; ;420
15241;46;1;2021;1;9;2;1;6; ;1149
15241;46;1;2021;1;9;2;2;6; ;1149
15241;46;1;2021;1;9;2;3;6; ;1149
15241;46;1;2021;1;9;2;4;6; ;1149
15241;46;1;2021;1;9;2;5;6; ;1149
15241;46;1;2021;1;9;2;6;6; ;1149
15360;16;1;2021;6;9;3;1;1;6;509
15360;16;1;2021;6;9;3;2;6; ;509
15360;16;1;2021;6;9;3;3;1;6;509
15360;16;1;2021;6;9;3;4;1;6;509
15360;16;1;2021;6;9;3;5;6; ;509
15360;16;1;2021;6;9;3;6;1;6;509
15360;17;1;2021;6;9;3;1;1;1;2935
15360;17;1;2021;6;9;3;2;1;1;2935
15360;17;1;2021;6;9;3;3;1;1;2935
15360;17;1;2021;6;9;3;4;6; ;2935
15360;17;1;2021;6;9;3;5;6; ;2935
15360;17;1;2021;6;9;3;6;1;1;2935
15360;26;1;2021;6;9;3;1;6; ;387
15360;26;1;2021;6;9;3;2;6; ;387
15360;26;1;2021;6;9;3;3;6; ;387
15360;26;1;2021;6;9;3;4;6; ;387
15360;26;1;2021;6;9;3;5;6; ;387
15360;26;1;2021;6;9;3;6;6; ;387
15373;41;1;2021;1;9;2;1;6; ;1594
15373;41;1;2021;1;9;2;2;1;6;1594
15373;41;1;2021;1;9;2;3;1;6;1594
15373;41;1;2021;1;9;2;4;6; ;1594
15373;41;1;2021;1;9;2;5;6; ;1594
15373;41;1;2021;1;9;2;6;6; ;1594
15422;6;1;2021;6;9;3;1;6; ;743
15422;6;1;2021;6;9;3;2;6; ;743
15422;6;1;2021;6;9;3;3;6; ;743
