UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;P501;P502L;P503;P504L;P505;SELEC_AUX;FEX_MUJER
14628;4;1;2021;6;9;3;1;1;1; ; ;1;367
14628;6;1;2021;6;9;3;1;1;1; ; ;1;416
14628;8;1;2021;6;9;3;1;2;1; ; ;2;384
14628;23;1;2021;6;9;3;1;2;1; ; ;2;253
14628;24;1;2021;6;9;3;2;3;1; ; ;3;747
14628;26;1;2021;6;9;3;2;2;1; ; ;2;564
14628;30;1;2021;6;9;3;1;2;1; ; ;2;336
14628;32;1;2021;6;9;3;1;1;1; ; ;1;282
14628;34;1;2021;6;9;3;1;2;1; ; ;2;255
14666;7;1;2021;1;9;2;1;1;1; ; ;1;1040
14666;14;1;2021;1;9;2;3;6;1; ; ;6;1191
14666;20;1;2021;1;9;2;2;7;1; ; ;7;849
14666;27;1;2021;1;9;2;1;3;1; ; ;3;397
14666;29;1;2021;1;9;2;4;4;1; ; ;4;1699
14666;30;1;2021;1;9;2;3;8;1; ; ;8;1191
14666;35;1;2021;1;9;2;2;3;1; ; ;3;734
14745;5;1;2021;6;9;3;2;6;1; ; ;6;961
14745;10;1;2021;6;9;3;1;1;1; ; ;1;467
14745;14;1;2021;6;9;3;1;2;1; ; ;2;359
14745;15;1;2021;6;9;3;1;1;1; ; ;1;359
14745;16;1;2021;6;9;3;1;1;1; ; ;1;467
14745;17;1;2021;6;9;3;2;2;1; ; ;2;978
14745;20;1;2021;6;9;3;1;1;1; ; ;1;475
14745;24;1;2021;6;9;3;1;2;1; ; ;2;359
14920;4;1;2021;6;9;3;2;2;1; ; ;2;515
14920;5;1;2021;6;9;3;1;1;1; ; ;1;384
14920;8;1;2021;6;9;3;1;1;1; ; ;1;258
14920;18;1;2021;6;9;3;1;2;1; ; ;2;341
14920;20;1;2021;6;9;3;1;1;1; ; ;1;259
14920;27;1;2021;6;9;3;1;2;1; ; ;2;384
14920;30;1;2021;6;9;3;2;3;1; ; ;3;768
14920;34;1;2021;6;9;3;4;2;1; ; ;2;1494
14920;35;1;2021;6;9;3;2;1;1; ; ;1;519
14920;44;1;2021;6;9;3;1;2;1; ; ;2;380
14995;13;1;2021;1;9;2;2;1;1; ; ;1;692
14995;16;1;2021;1;9;2;2;3;1; ; ;3;719
14995;32;1;2021;1;9;2;3;2;1; ; ;2;1215
14995;34;1;2021;1;9;2;1;2;1; ; ;2;368
14995;35;1;2021;1;9;2;1;2;1; ; ;2;368
14995;38;1;2021;1;9;2;2;2;1; ; ;2;785
14995;39;1;2021;1;9;2;1;1;1; ; ;1;345
14995;45;1;2021;1;9;2;4;5;1; ; ;5;1438
14995;59;1;2021;1;9;2;1;1;1; ; ;1;304
15012;5;1;2021;6;9;3;2;3;1; ; ;3;2030
15012;9;1;2021;6;9;3;2;3;1; ; ;3;1973
15012;11;1;2021;6;9;3;3;4;1; ; ;4;3011
15012;13;1;2021;6;9;3;1;2;1; ; ;2;1057
15012;20;1;2021;6;9;3;1;1;1; ; ;1;828
15012;22;1;2021;6;9;3;1;2;1; ; ;2;1041
15208;3;1;2021;6;9;3;1;1;1; ; ;1;348
15208;6;1;2021;6;9;3;2;4;1; ; ;4;713
15208;8;1;2021;6;9;3;1;1;1; ; ;1;357
15208;12;1;2021;6;9;3;2;3;1; ; ;3;1169
15208;18;1;2021;6;9;3;3;1;1; ; ;1;913
15208;19;1;2021;6;9;3;1;1;1; ; ;1;357
15208;25;1;2021;6;9;3;1;2;1; ; ;2;348
15208;27;1;2021;6;9;3;2;2;1; ; ;2;459
15208;32;1;2021;6;9;3;1;1;1; ; ;1;256
15208;36;1;2021;6;9;3;1;2;1; ; ;2;304
15241;8;1;2021;1;9;2;2;4;1; ; ;4;811
15241;9;1;2021;1;9;2;1;2;1; ; ;2;439
15241;11;1;2021;1;9;2;2;1;1; ; ;1;534
15241;12;1;2021;1;9;2;1;2;1; ; ;2;311
15241;14;1;2021;1;9;2;1;1;1; ; ;1;420
15241;40;1;2021;1;9;2;1;2;1; ; ;2;420
15241;41;1;2021;1;9;2;1;1;1; ; ;1;267
15241;46;1;2021;1;9;2;1;1;1; ; ;1;1149
15360;10;1;2021;6;9;3;2;2;1; ; ;2;936
15360;16;1;2021;6;9;3;1;1;1; ; ;1;509
15360;17;1;2021;6;9;3;3;5;1; ; ;5;2935
15360;24;1;2021;6;9;3;2;4;1; ; ;4;1957
15360;26;1;2021;6;9;3;1;1;1; ; ;1;387
15360;29;1;2021;6;9;3;1;2;1; ; ;2;387
15360;34;1;2021;6;9;3;1;2;1; ; ;2;557
15360;46;1;2021;6;9;3;1;1;1; ; ;1;573
15373;15;1;2021;1;9;2;1;2;1; ; ;2;408
15373;18;1;2021;1;9;2;1;1;1; ; ;1;273
15373;25;1;2021;1;9;2;3;6;4;1;1;1;1224
15373;33;1;2021;1;9;2;1;2;1; ; ;2;408
15373;35;1;2021;1;9;2;2;2;1; ; ;2;766
15373;40;1;2021;1;9;2;1;2;1; ; ;2;430
15373;41;1;2021;1;9;2;4;6;3;3;1;3;1594
15373;48;1;2021;1;9;2;1;1;1; ; ;1;318
15422;5;1;2021;6;9;3;2;2;1; ; ;2;668
15422;6;1;2021;6;9;3;2;3;1; ; ;3;743
15422;12;1;2021;6;9;3;1;2;1; ; ;2;365
15422;14;1;2021;6;9;3;3;3;1; ; ;3;1115
15422;15;1;2021;6;9;3;1;2;1; ; ;2;252
15422;16;1;2021;6;9;3;3;5;1; ; ;5;1115
15422;24;1;2021;6;9;3;1;2;1; ; ;2;376
15422;28;1;2021;6;9;3;2;1;5;2;1;2;668
15422;29;1;2021;6;9;3;2;3;1; ; ;3;731
15422;30;1;2021;6;9;3;2;2;1; ; ;2;743
15609;5;1;2021;6;9;3;2;1;1; ; ;1;485
15609;7;1;2021;6;9;3;1;2;1; ; ;2;331
15609;9;1;2021;6;9;3;1;2;1; ; ;2;333
15609;10;1;2021;6;9;3;2;2;1; ; ;2;661
15609;11;1;2021;6;9;3;1;2;1; ; ;2;218
15609;14;1;2021;6;9;3;1;1;1; ; ;1;333
15609;15;1;2021;6;9;3;1;1;1; ; ;1;219
15609;16;1;2021;6;9;3;2;4;1; ; ;4;643
15609;25;1;2021;6;9;3;2;3;1; ; ;3;650
15609;27;1;2021;6;9;3;1;1;1; ; ;1;218
15770;3;1;2021;1;10;2;1;2;1; ; ;2;407
15770;4;1;2021;1;10;2;2;1;1; ; ;1;595
15770;17;1;2021;1;10;2;1;1;1; ; ;1;359
15770;25;1;2021;1;10;2;1;1;1; ; ;1;298
15770;29;1;2021;1;10;2;1;1;1; ; ;1;381
15770;31;1;2021;1;10;2;4;3;1; ; ;3;1796
15770;33;1;2021;1;10;2;1;2;1; ; ;2;359
15770;36;1;2021;1;10;2;1;2;1; ; ;2;381
15770;37;1;2021;1;10;2;1;2;1; ; ;2;407
15781;3;1;2021;1;10;2;1;1;1; ; ;1;395
15781;14;1;2021;1;10;2;1;2;1; ; ;2;371
15781;20;1;2021;1;10;2;2;6;1; ; ;6;873
15781;23;1;2021;1;10;2;1;2;1; ; ;2;371
15781;25;1;2021;1;10;2;1;1;1; ; ;1;362
15781;28;1;2021;1;10;2;1;1;1; ; ;1;436
15781;29;1;2021;1;10;2;1;2;1; ; ;2;395
15781;30;1;2021;1;10;2;1;2;1; ; ;2;306
15781;36;1;2021;1;10;2;2;2;1; ; ;2;781
15781;42;1;2021;1;10;2;2;4;1; ; ;4;816
15835;1;1;2021;1;10;2;1;2;1; ; ;2;452
15835;8;1;2021;1;10;2;1;2;1; ; ;2;438
15835;14;1;2021;1;10;2;2;2;1; ; ;2;802
15835;16;1;2021;1;10;2;3;9;1; ; ;9;1356
15835;18;1;2021;1;10;2;1;1;1; ; ;1;320
15835;21;1;2021;1;10;2;1;1;1; ; ;1;386
15835;28;1;2021;1;10;2;2;2;1; ; ;2;875
15974;7;1;2021;1;10;2;1;2;1; ; ;2;266
15974;9;1;2021;1;10;2;2;3;1; ; ;3;576
15974;19;1;2021;1;10;2;1;2;1; ; ;2;277
15974;20;1;2021;1;10;2;2;4;1; ; ;4;623
15974;25;1;2021;1;10;2;2;3;1; ; ;3;576
15974;27;1;2021;1;10;2;2;5;1; ; ;5;667
15974;32;1;2021;1;10;2;1;1;1; ; ;1;266
15974;34;1;2021;1;10;2;1;2;1; ; ;2;277
15974;37;1;2021;1;10;2;1;1;1; ; ;1;190
15974;47;1;2021;1;10;2;1;1;1; ; ;1;312
16039;1;1;2021;1;10;2;1;2;1; ; ;2;860
16039;15;1;2021;1;10;2;1;2;1; ; ;2;860
16039;17;1;2021;1;10;2;1;2;1; ; ;2;906
16039;24;1;2021;1;10;2;1;1;1; ; ;1;841
16039;29;1;2021;1;10;2;1;1;1; ; ;1;1013
16039;45;1;2021;1;10;2;1;1;1; ; ;1;841
16113;25;1;2021;1;10;2;1;1;1; ; ;1;666
16113;29;1;2021;1;10;2;2;2;1; ; ;2;1409
16113;31;1;2021;1;10;2;1;2;1; ; ;2;834
16113;40;1;2021;1;10;2;1;2;1; ; ;2;705
16113;46;1;2021;1;10;2;2;3;1; ; ;3;2009
16113;65;1;2021;1;10;2;2;2;1; ; ;2;1820
16113;79;1;2021;1;10;2;1;1;1; ; ;1;939
16180;2;1;2021;1;10;2;2;1;1; ; ;1;1141
16180;4;1;2021;1;10;2;1;2;1; ; ;2;529
16180;17;1;2021;1;10;2;3;3;1; ; ;3;1914
16180;21;1;2021;1;10;2;1;1;1; ; ;1;510
16180;34;1;2021;1;10;2;1;2;1; ; ;2;596
16180;51;1;2021;1;10;2;3;1;1; ; ;1;1733
16180;53;1;2021;1;10;2;1;1;1; ; ;1;423
16180;54;1;2021;1;10;2;1;2;1; ; ;2;510
16180;61;1;2021;1;10;2;1;2;1; ; ;2;510
16180;73;1;2021;1;10;2;1;1;1; ; ;1;510
16188;6;1;2021;1;10;2;1;2;1; ; ;2;674
16188;9;1;2021;1;10;2;2;9;1; ; ;9;1489
16188;25;1;2021;1;10;2;1;2;1; ; ;2;595
16188;34;1;2021;1;10;2;1;1;1; ; ;1;696
16188;39;1;2021;1;10;2;1;2;1; ; ;2;674
16188;43;1;2021;1;10;2;2;2;1; ; ;2;1236
16188;46;1;2021;1;10;2;1;2;1; ; ;2;618
16188;75;1;2021;1;10;2;1;2;1; ; ;2;696
16188;105;1;2021;1;10;2;1;2;1; ; ;2;618
16188;113;1;2021;1;10;2;1;1;1; ; ;1;696
16334;5;1;2021;1;10;2;1;2;1; ; ;2;363
16334;14;1;2021;1;10;2;1;1;1; ; ;1;409
16334;17;1;2021;1;10;2;2;3;1; ; ;3;874
16334;27;1;2021;1;10;2;1;1;1; ; ;1;363
16334;28;1;2021;1;10;2;1;1;1; ; ;1;371
16334;33;1;2021;1;10;2;1;1;1; ; ;1;409
16334;40;1;2021;1;10;2;1;2;1; ; ;2;437
16334;58;1;2021;1;10;2;1;1;1; ; ;1;378
16334;61;1;2021;1;10;2;1;2;1; ; ;2;278
16364;8;1;2021;1;10;2;1;1;1; ; ;1;395
16364;11;1;2021;1;10;2;3;1;1; ; ;1;1186
16364;14;1;2021;1;10;2;2;3;1; ; ;3;764
16364;16;1;2021;1;10;2;1;1;1; ; ;1;413
16364;18;1;2021;1;10;2;1;2;1; ; ;2;382
16364;30;1;2021;1;10;2;1;2;1; ; ;2;395
16364;32;1;2021;1;10;2;2;1;1; ; ;1;791
16480;4;1;2021;1;10;2;1;1;1; ; ;1;222
16480;9;1;2021;1;10;2;2;3;1; ; ;3;675
16480;13;1;2021;1;10;2;1;2;1; ; ;2;391
16480;23;1;2021;1;10;2;1;2;1; ; ;2;391
16480;29;1;2021;1;10;2;1;2;1; ; ;2;324
16480;32;1;2021;1;10;2;1;2;1; ; ;2;312
16480;34;1;2021;1;10;2;1;1;1; ; ;1;332
16480;34;2;2021;1;10;2;1;1;1; ; ;1;324
16480;47;1;2021;1;10;2;1;1;1; ; ;1;312
16522;9;1;2021;1;10;2;1;1;1; ; ;1;619
16522;13;1;2021;1;10;2;1;2;1; ; ;2;697
16522;19;1;2021;1;10;2;1;1;1; ; ;1;596
16522;22;1;2021;1;10;2;1;1;1; ; ;1;697
16522;30;1;2021;1;10;2;1;2;1; ; ;2;523
16522;40;1;2021;1;10;2;3;1;1; ; ;1;2026
16522;41;1;2021;1;10;2;1;1;1; ; ;1;633
16522;43;1;2021;1;10;2;1;2;1; ; ;2;633
16640;2;1;2021;1;10;2;1;2;1; ; ;2;490
16640;4;1;2021;1;10;2;2;2;1; ; ;2;697
16640;9;1;2021;1;10;2;1;1;1; ; ;1;512
16640;20;1;2021;1;10;2;1;1;1; ; ;1;490
16640;22;1;2021;1;10;2;2;1;1; ; ;1;769
16640;24;1;2021;1;10;2;1;1;1; ; ;1;548
16640;34;1;2021;1;10;2;3;1;1; ; ;1;1397
16640;46;1;2021;1;10;2;1;2;1; ; ;2;363
16640;48;1;2021;1;10;2;1;1;1; ; ;1;455
16640;50;1;2021;1;10;2;1;1;1; ; ;1;455
16665;14;1;2021;1;10;2;2;2;1; ; ;2;1279
16665;22;1;2021;1;10;2;1;2;1; ; ;2;640
16665;23;1;2021;1;10;2;2;2;1; ; ;2;1929
16665;33;1;2021;1;10;2;2;2;1; ; ;2;1929
16665;40;1;2021;1;10;2;1;1;1; ; ;1;800
16665;46;1;2021;1;10;2;1;1;1; ; ;1;769
16665;48;1;2021;1;10;2;1;1;1; ; ;1;902
16665;64;1;2021;1;10;2;1;1;1; ; ;1;834
16741;2;1;2021;1;10;2;1;2;1; ; ;2;550
16741;6;1;2021;1;10;2;1;1;1; ; ;1;776
16741;20;1;2021;1;10;2;1;2;1; ; ;2;830
16741;22;1;2021;1;10;2;1;2;1; ; ;2;830
16741;70;1;2021;1;10;2;1;2;1; ; ;2;776
16741;77;1;2021;1;10;2;1;2;1; ; ;2;705
16741;79;1;2021;1;10;2;3;4;3;5;1;5;1989
16741;89;1;2021;1;10;2;1;2;1; ; ;2;663
16758;14;1;2021;1;10;2;1;2;1; ; ;2;820
16758;48;1;2021;1;10;2;1;2;1; ; ;2;701
16758;53;1;2021;1;10;2;3;5;1; ; ;5;2184
16758;54;1;2021;1;10;2;1;2;1; ; ;2;820
16758;57;1;2021;1;10;2;1;2;1; ; ;2;820
16758;67;1;2021;1;10;2;1;2;1; ; ;2;701
16758;87;1;2021;1;10;2;1;1;1; ; ;1;877
16758;92;1;2021;1;10;2;1;2;1; ; ;2;728
16758;98;1;2021;1;10;2;2;1;1; ; ;1;1641
16758;114;1;2021;1;10;2;1;2;1; ; ;2;701
16859;5;1;2021;1;10;2;1;1;1; ; ;1;414
16859;30;1;2021;1;10;2;1;1;1; ; ;1;490
16859;39;1;2021;1;10;2;2;1;1; ; ;1;783
16859;44;1;2021;1;10;2;1;2;1; ; ;2;501
16859;51;1;2021;1;10;2;1;2;1; ; ;2;534
16859;52;1;2021;1;10;2;1;1;1; ; ;1;590
16859;54;1;2021;1;10;2;1;1;1; ; ;1;414
16914;1;1;2021;1;10;2;2;2;1; ; ;2;246
16914;2;1;2021;1;10;2;1;2;1; ; ;2;123
16914;3;1;2021;1;10;2;1;1;1; ; ;1;108
16914;4;1;2021;1;10;2;2;1;1; ; ;1;216
17007;11;1;2021;1;10;2;1;1;1; ; ;1;839
17007;22;1;2021;1;10;2;1;1;1; ; ;1;945
17007;27;1;2021;1;10;2;1;2;1; ; ;2;575
17007;37;1;2021;1;10;2;1;1;1; ; ;1;858
17007;52;1;2021;1;10;2;3;4;1; ; ;4;2834
17007;54;1;2021;1;10;2;1;2;1; ; ;2;839
17007;59;1;2021;1;10;2;2;2;1; ; ;2;1615
17058;2;1;2021;1;10;2;1;1;1; ; ;1;602
17058;7;1;2021;1;10;2;2;1;1; ; ;1;1153
17058;26;1;2021;1;10;2;1;1;1; ; ;1;602
17058;35;1;2021;1;10;2;1;2;1; ; ;2;514
17058;42;1;2021;1;10;2;1;2;1; ; ;2;452
17058;49;1;2021;1;10;2;1;1;1; ; ;1;515
17058;56;1;2021;1;10;2;3;4;1; ; ;4;1604
17108;16;1;2021;1;10;2;2;6;1; ; ;6;693
17108;22;1;2021;1;10;2;1;3;1; ; ;3;346
17108;27;1;2021;1;10;2;1;1;1; ; ;1;375
17108;28;1;2021;1;10;2;3;1;1; ; ;1;1089
17108;31;1;2021;1;10;2;1;1;1; ; ;1;340
17108;39;1;2021;1;10;2;1;2;1; ; ;2;333
17108;46;1;2021;1;10;2;1;1;1; ; ;1;358
17108;48;1;2021;1;10;2;1;1;1; ; ;1;358
17108;51;1;2021;1;10;2;1;2;1; ; ;2;375
17108;52;1;2021;1;10;2;3;3;1; ; ;3;998
17228;8;1;2021;1;10;2;1;1;1; ; ;1;539
17228;21;1;2021;1;10;2;3;1;1; ; ;1;1028
17228;24;1;2021;1;10;2;1;1;1; ; ;1;564
17228;25;1;2021;1;10;2;1;2;1; ; ;2;500
17228;34;1;2021;1;10;2;1;2;1; ; ;2;500
17228;41;1;2021;1;10;2;1;2;1; ; ;2;500
17228;51;1;2021;1;10;2;1;2;1; ; ;2;423
17228;58;1;2021;1;10;2;3;4;1; ; ;4;1445
17230;8;1;2021;1;10;2;2;2;1; ; ;2;526
17230;18;1;2021;1;10;2;1;2;1; ; ;2;263
17230;20;1;2021;1;10;2;2;5;1; ; ;5;508
17230;24;1;2021;1;10;2;1;1;1; ; ;1;195
17230;25;1;2021;1;10;2;1;1;1; ; ;1;266
17230;27;1;2021;1;10;2;1;1;1; ; ;1;275
17230;29;1;2021;1;10;2;1;1;1; ; ;1;294
17230;30;1;2021;1;10;2;2;1;1; ; ;1;334
17230;33;1;2021;1;10;2;1;1;1; ; ;1;275
17230;41;1;2021;1;10;2;2;3;1; ; ;3;549
17270;5;1;2021;6;10;3;1;1;1; ; ;1;543
17270;6;1;2021;6;10;3;2;1;1; ; ;1;1046
17270;12;1;2021;6;10;3;1;1;1; ; ;1;551
17270;29;1;2021;6;10;3;1;2;1; ; ;2;357
17270;32;1;2021;6;10;3;1;2;1; ; ;2;529
17270;34;1;2021;6;10;3;1;1;1; ; ;1;529
17270;54;1;2021;6;10;3;2;1;1; ; ;1;1085
17270;59;1;2021;6;10;3;1;1;1; ; ;1;543
17270;60;1;2021;6;10;3;1;2;1; ; ;2;470
17270;63;1;2021;6;10;3;1;2;1; ; ;2;395
17359;1;1;2021;1;10;2;1;2;1; ; ;2;448
17359;11;1;2021;1;10;2;1;2;1; ; ;2;1097
17359;24;1;2021;1;10;2;1;1;1; ; ;1;406
17359;29;1;2021;1;10;2;1;1;1; ; ;1;401
17359;48;1;2021;1;10;2;2;3;1; ; ;3;744
17359;52;1;2021;1;10;2;2;2;1; ; ;2;570
17359;55;1;2021;1;10;2;1;1;1; ; ;1;406
17359;57;1;2021;1;10;2;1;1;1; ; ;1;381
17392;5;1;2021;6;10;3;1;1;1; ; ;1;595
17392;19;1;2021;6;10;3;2;2;5;3;1;3;1234
17392;27;1;2021;6;10;3;1;1;1; ; ;1;810
17392;35;1;2021;6;10;3;1;1;1; ; ;1;595
17392;37;1;2021;6;10;3;2;6;1; ; ;6;806
17392;43;1;2021;6;10;3;1;2;1; ; ;2;534
